osu file format v14

[General]
AudioFilename: Canon (blazing summer mix).mp3
AudioLeadIn: 0
PreviewTime: 52965
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.1

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[4] Uesugi Uta with HoshiA - Canon (blazing summer mix)
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347788
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:6
CircleSize:6
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Canon (blazing summer mix).jpg",0,0
Sample,124000,0,"guiter2-1-13.wav",70
Sample,124137,0,"guiter2-1-14.wav",70
Sample,124137,0,"bass_b0.wav",70
Sample,124137,0,"synth3-4-09.wav",70
Sample,124137,0,"strings1_b2.wav",70
Sample,124137,0,"piano-3-07.wav",70
Sample,124137,0,"strings2_d4.wav",70
Sample,124137,0,"strings2_b3.wav",70
Sample,124137,0,"bd.wav",70
Sample,124275,0,"guiter2-1-15.wav",70
Sample,124344,0,"synth3-4-10.wav",70
Sample,124344,0,"bass_b1.wav",70
Sample,124413,0,"guiter2-1-16.wav",70
Sample,124551,0,"bd.wav",70
Sample,124551,0,"sd.wav",70
Sample,124551,0,"synth3-4-11.wav",70
Sample,124551,0,"synth1-7-05.wav",70
Sample,124551,0,"bass_b0.wav",70
Sample,124551,0,"guiter2-1-17.wav",70
Sample,124689,0,"guiter2-1-18.wav",70
Sample,124758,0,"bass_b1.wav",70
Sample,124758,0,"piano-3-08.wav",70
Sample,124758,0,"synth3-4-12.wav",70
Sample,124827,0,"guiter2-1-19.wav",70
Sample,124965,0,"strings1_f#2.wav",70
Sample,124965,0,"strings2_c#4.wav",70
Sample,124965,0,"synth3-4-13.wav",70
Sample,124965,0,"guiter2-1-20.wav",70
Sample,124965,0,"bd.wav",70
Sample,124965,0,"piano-3-09.wav",70
Sample,124965,0,"strings2_a3.wav",70
Sample,124965,0,"bass_f#0.wav",70
Sample,125103,0,"guiter2-1-21.wav",70
Sample,125172,0,"bass_f#1.wav",70
Sample,125172,0,"piano-3-10.wav",70
Sample,125172,0,"synth3-4-14.wav",70
Sample,125241,0,"guiter2-1-22.wav",70
Sample,125379,0,"sd.wav",70
Sample,125379,0,"piano-3-11.wav",70
Sample,125379,0,"bd.wav",70
Sample,125379,0,"synth1-7-06.wav",70
Sample,125379,0,"bass_f#0.wav",70
Sample,125379,0,"synth3-4-15.wav",70
Sample,125379,0,"guiter2-1-23.wav",70
Sample,125517,0,"guiter2-1-24.wav",70
Sample,125586,0,"bass_f#1.wav",70
Sample,125586,0,"synth3-4-16.wav",70
Sample,125586,0,"piano-3-12.wav",70
Sample,125655,0,"guiter2-1-25.wav",70
Sample,125689,0,"sd2.wav",70
Sample,125793,0,"synth3-4-17.wav",70
Sample,125793,0,"bd.wav",70
Sample,125793,0,"strings2_b3.wav",70
Sample,125793,0,"strings1_g2.wav",70
Sample,125793,0,"piano-3-13.wav",70
Sample,125793,0,"bass_g0.wav",70
Sample,125793,0,"strings2_g3.wav",70
Sample,125793,0,"guiter2-1-26.wav",70
Sample,125931,0,"guiter2-1-27.wav",70
Sample,126000,0,"piano-3-14.wav",70
Sample,126000,0,"bass_g1.wav",70
Sample,126000,0,"synth3-4-18.wav",70
Sample,126068,0,"guiter2-1-28.wav",70
Sample,126206,0,"sd.wav",70
Sample,126206,0,"bd.wav",70
Sample,126206,0,"guiter2-1-29.wav",70
Sample,126206,0,"bass_g0.wav",70
Sample,126206,0,"piano-3-15.wav",70
Sample,126206,0,"synth3-4-19.wav",70
Sample,126344,0,"guiter2-1-30.wav",70
Sample,126413,0,"synth3-4-20.wav",70
Sample,126413,0,"bass_g1.wav",70
Sample,126413,0,"piano-3-16.wav",70
Sample,126482,0,"guiter2-1-31.wav",70
Sample,126620,0,"bass_d0.wav",70
Sample,126620,0,"synth3-4-21.wav",70
Sample,126620,0,"strings1_d2.wav",70
Sample,126620,0,"bd.wav",70
Sample,126620,0,"strings2_f#3.wav",70
Sample,126620,0,"piano-3-17.wav",70
Sample,126620,0,"strings2_a3.wav",70
Sample,126620,0,"guiter2-1-32.wav",70
Sample,126758,0,"guiter2-1-33.wav",70
Sample,126827,0,"synth3-4-22.wav",70
Sample,126827,0,"bass_d1-2.wav",70
Sample,126896,0,"guiter2-1-34.wav",70
Sample,127034,0,"synth1-7-09.wav",70
Sample,127034,0,"bass_d0.wav",70
Sample,127034,0,"guiter2-1-35.wav",70
Sample,127034,0,"synth3-4-23.wav",70
Sample,127034,0,"sd.wav",70
Sample,127034,0,"bd.wav",70
Sample,127172,0,"guiter2-1-36.wav",70
Sample,127241,0,"piano-3-18.wav",70
Sample,127241,0,"bass_d1-2.wav",70
Sample,127241,0,"synth3-4-24.wav",70
Sample,127310,0,"guiter2-1-37.wav",70
Sample,127448,0,"guiter2-1-38.wav",70
Sample,127448,0,"strings1_g2.wav",70
Sample,127448,0,"synth3-4-25.wav",70
Sample,127448,0,"bd.wav",70
Sample,127448,0,"piano-3-19.wav",70
Sample,127448,0,"strings2_b3.wav",70
Sample,127448,0,"strings2_g3.wav",70
Sample,127448,0,"bass_g0.wav",70
Sample,127448,0,"synth1-7-10.wav",70
Sample,127586,0,"guiter2-1-39.wav",70
Sample,127655,0,"synth3-4-26.wav",70
Sample,127655,0,"bass_g1.wav",70
Sample,127655,0,"piano-3-20.wav",70
Sample,127724,0,"guiter2-1-40.wav",70
Sample,127862,0,"sd.wav",70
Sample,127862,0,"piano-3-21.wav",70
Sample,127862,0,"synth3-4-27.wav",70
Sample,127862,0,"bd.wav",70
Sample,127862,0,"bass_g0.wav",70
Sample,127862,0,"guiter2-1-41.wav",70
Sample,128000,0,"guiter2-1-42.wav",70
Sample,128068,0,"piano-3-22.wav",70
Sample,128068,0,"bass_g1.wav",70
Sample,128068,0,"synth3-4-28.wav",70
Sample,128068,0,"synth1-7-11.wav",70
Sample,128137,0,"guiter2-1-43.wav",70
Sample,128275,0,"guiter2-1-44.wav",70
Sample,128275,0,"piano-3-23.wav",70
Sample,128275,0,"strings1_a2.wav",70
Sample,128275,0,"bass_a0.wav",70
Sample,128275,0,"strings2_e3.wav",70
Sample,128275,0,"synth1-7-12.wav",70
Sample,128275,0,"synth3-4-29.wav",70
Sample,128275,0,"strings2_c#4.wav",70
Sample,128275,0,"bd.wav",70
Sample,128379,0,"sd2.wav",70
Sample,128413,0,"guiter2-1-45.wav",70
Sample,128482,0,"synth3-4-30.wav",70
Sample,128482,0,"bass_a1.wav",70
Sample,128551,0,"guiter2-1-46.wav",70
Sample,128586,0,"bd.wav",70
Sample,128689,0,"sd.wav",70
Sample,128689,0,"bass_a0.wav",70
Sample,128689,0,"synth1-7-20.wav",70
Sample,128689,0,"synth3-4-31.wav",70
Sample,128689,0,"bd.wav",70
Sample,128689,0,"guiter2-1-47.wav",70
Sample,128724,0,"synth1-7-21.wav",70
Sample,128758,0,"synth1-7-22.wav",70
Sample,128793,0,"synth1-7-23.wav",70
Sample,128827,0,"guiter2-1-48.wav",70
Sample,128827,0,"synth1-7-24.wav",70
Sample,128862,0,"synth1-7-25.wav",70
Sample,128896,0,"synth1-7-26.wav",70
Sample,128896,0,"piano-3-24.wav",70
Sample,128896,0,"bass_a1.wav",70
Sample,128896,0,"synth3-4-32.wav",70
Sample,128931,0,"synth1-7-27.wav",70
Sample,128965,0,"synth1-7-28.wav",70
Sample,128965,0,"guiter2-1-49.wav",70
Sample,129000,0,"synth1-7-29.wav",70
Sample,129103,0,"strings2_d4.wav",70
Sample,129103,0,"synth3-4-01.wav",70
Sample,129103,0,"piano-3-01.wav",70
Sample,129103,0,"guiter2-1-02.wav",70
Sample,129103,0,"bd.wav",70
Sample,129103,0,"bass_d1.wav",70
Sample,129103,0,"strings2_f#4.wav",70
Sample,129103,0,"strings1_d3.wav",70
Sample,129241,0,"guiter2-1-03.wav",70
Sample,129310,0,"bass_d2.wav",70
Sample,129310,0,"synth3-4-02.wav",70
Sample,129379,0,"guiter2-1-04.wav",70
Sample,129517,0,"sd.wav",70
Sample,129517,0,"bass_d1.wav",70
Sample,129517,0,"synth3-4-03.wav",70
Sample,129517,0,"bd.wav",70
Sample,129517,0,"synth1-7-02.wav",70
Sample,129517,0,"guiter2-1-05.wav",70
Sample,129655,0,"guiter2-1-06.wav",70
Sample,129724,0,"synth3-4-04.wav",70
Sample,129724,0,"piano-3-02.wav",70
Sample,129724,0,"bass_d2.wav",70
Sample,129793,0,"guiter2-1-07.wav",70
Sample,129931,0,"guiter2-1-08.wav",70
Sample,129931,0,"piano-3-03.wav",70
Sample,129931,0,"bass_a0.wav",70
Sample,129931,0,"bd.wav",70
Sample,129931,0,"synth3-4-05.wav",70
Sample,129931,0,"strings1_a2.wav",70
Sample,129931,0,"strings2_c#4.wav",70
Sample,129931,0,"strings2_e4.wav",70
Sample,130068,0,"guiter2-1-09.wav",70
Sample,130137,0,"bass_a1.wav",70
Sample,130137,0,"piano-3-04.wav",70
Sample,130137,0,"synth3-4-06.wav",70
Sample,130206,0,"guiter2-1-10.wav",70
Sample,130344,0,"guiter2-1-11.wav",70
Sample,130344,0,"sd.wav",70
Sample,130344,0,"synth3-4-07.wav",70
Sample,130344,0,"piano-3-05.wav",70
Sample,130344,0,"bd.wav",70
Sample,130344,0,"synth1-7-03.wav",70
Sample,130344,0,"bass_a0.wav",70
Sample,130482,0,"guiter2-1-12.wav",70
Sample,130551,0,"synth3-4-08.wav",70
Sample,130551,0,"piano-3-06.wav",70
Sample,130551,0,"bass_a1.wav",70
Sample,130620,0,"guiter2-1-13.wav",70
Sample,130758,0,"synth3-4-09.wav",70
Sample,130758,0,"strings2_b3.wav",70
Sample,130758,0,"bd.wav",70
Sample,130758,0,"strings1_b2.wav",70
Sample,130758,0,"piano-3-07.wav",70
Sample,130758,0,"strings2_d4.wav",70
Sample,130758,0,"bass_b0.wav",70
Sample,130758,0,"guiter2-1-14.wav",70
Sample,130896,0,"guiter2-1-15.wav",70
Sample,130965,0,"bass_b1.wav",70
Sample,130965,0,"synth3-4-10.wav",70
Sample,131034,0,"guiter2-1-16.wav",70
Sample,131172,0,"synth1-7-05.wav",70
Sample,131172,0,"synth3-4-11.wav",70
Sample,131172,0,"guiter2-1-17.wav",70
Sample,131172,0,"sd.wav",70
Sample,131172,0,"bd.wav",70
Sample,131172,0,"bass_b0.wav",70
Sample,131310,0,"guiter2-1-18.wav",70
Sample,131379,0,"bass_b1.wav",70
Sample,131379,0,"piano-3-08.wav",70
Sample,131379,0,"synth3-4-12.wav",70
Sample,131448,0,"guiter2-1-19.wav",70
Sample,131586,0,"strings2_c#4.wav",70
Sample,131586,0,"piano-3-09.wav",70
Sample,131586,0,"strings2_a3.wav",70
Sample,131586,0,"guiter2-1-20.wav",70
Sample,131586,0,"strings1_f#2.wav",70
Sample,131586,0,"bass_f#0.wav",70
Sample,131586,0,"bd.wav",70
Sample,131586,0,"synth3-4-13.wav",70
Sample,131724,0,"guiter2-1-21.wav",70
Sample,131793,0,"bass_f#1.wav",70
Sample,131793,0,"piano-3-10.wav",70
Sample,131793,0,"synth3-4-14.wav",70
Sample,131862,0,"guiter2-1-22.wav",70
Sample,132000,0,"piano-3-11.wav",70
Sample,132000,0,"synth1-7-06.wav",70
Sample,132000,0,"sd.wav",70
Sample,132000,0,"guiter2-1-23.wav",70
Sample,132000,0,"bd.wav",70
Sample,132000,0,"bass_f#0.wav",70
Sample,132000,0,"synth3-4-15.wav",70
Sample,132137,0,"guiter2-1-24.wav",70
Sample,132206,0,"piano-3-12.wav",70
Sample,132206,0,"synth3-4-16.wav",70
Sample,132206,0,"bass_f#1.wav",70
Sample,132275,0,"guiter2-1-25.wav",70
Sample,132310,0,"sd2.wav",70
Sample,132413,0,"guiter2-1-26.wav",70
Sample,132413,0,"strings2_b3.wav",70
Sample,132413,0,"synth3-4-17.wav",70
Sample,132413,0,"strings1_g2.wav",70
Sample,132413,0,"piano-3-13.wav",70
Sample,132413,0,"bd.wav",70
Sample,132413,0,"bass_g0.wav",70
Sample,132413,0,"strings2_g3.wav",70
Sample,132551,0,"guiter2-1-27.wav",70
Sample,132620,0,"synth3-4-18.wav",70
Sample,132620,0,"piano-3-14.wav",70
Sample,132620,0,"bass_g1.wav",70
Sample,132689,0,"guiter2-1-28.wav",70
Sample,132827,0,"bd.wav",70
Sample,132827,0,"bass_g0.wav",70
Sample,132827,0,"synth3-4-19.wav",70
Sample,132827,0,"piano-3-15.wav",70
Sample,132827,0,"sd.wav",70
Sample,132827,0,"guiter2-1-29.wav",70
Sample,132965,0,"guiter2-1-30.wav",70
Sample,133034,0,"piano-3-16.wav",70
Sample,133034,0,"bass_g1.wav",70
Sample,133034,0,"synth3-4-20.wav",70
Sample,133103,0,"guiter2-1-31.wav",70
Sample,133241,0,"guiter2-1-32.wav",70
Sample,133241,0,"bass_d0.wav",70
Sample,133241,0,"strings2_f#3.wav",70
Sample,133241,0,"strings2_a3.wav",70
Sample,133241,0,"strings1_d2.wav",70
Sample,133241,0,"synth3-4-21.wav",70
Sample,133241,0,"piano-3-17.wav",70
Sample,133241,0,"bd.wav",70
Sample,133379,0,"guiter2-1-33.wav",70
Sample,133448,0,"bass_d1-2.wav",70
Sample,133448,0,"synth3-4-22.wav",70
Sample,133517,0,"guiter2-1-34.wav",70
Sample,133655,0,"synth3-4-23.wav",70
Sample,133655,0,"sd.wav",70
Sample,133655,0,"bd.wav",70
Sample,133655,0,"synth1-7-09.wav",70
Sample,133655,0,"bass_d0.wav",70
Sample,133655,0,"guiter2-1-35.wav",70
Sample,133793,0,"guiter2-1-36.wav",70
Sample,133862,0,"synth3-4-24.wav",70
Sample,133862,0,"bass_d1-2.wav",70
Sample,133862,0,"piano-3-18.wav",70
Sample,133931,0,"guiter2-1-37.wav",70
Sample,134068,0,"piano-3-19.wav",70
Sample,134068,0,"strings1_g2.wav",70
Sample,134068,0,"guiter2-1-38.wav",70
Sample,134068,0,"synth3-4-25.wav",70
Sample,134068,0,"strings2_b3.wav",70
Sample,134068,0,"bass_g0.wav",70
Sample,134068,0,"strings2_g3.wav",70
Sample,134068,0,"bd.wav",70
Sample,134068,0,"synth1-7-10.wav",70
Sample,134206,0,"guiter2-1-39.wav",70
Sample,134275,0,"bd.wav",70
Sample,134275,0,"bass_g1.wav",70
Sample,134275,0,"synth3-4-26.wav",70
Sample,134275,0,"piano-3-20.wav",70
Sample,134344,0,"guiter2-1-40.wav",70
Sample,134482,0,"bass_g0.wav",70
Sample,134482,0,"piano-3-21.wav",70
Sample,134482,0,"sd.wav",70
Sample,134482,0,"synth3-4-27.wav",70
Sample,134482,0,"bd.wav",70
Sample,134482,0,"guiter2-1-41.wav",70
Sample,134620,0,"guiter2-1-42.wav",70
Sample,134689,0,"bass_g1.wav",70
Sample,134689,0,"bd.wav",70
Sample,134689,0,"synth1-7-11.wav",70
Sample,134689,0,"piano-3-22.wav",70
Sample,134689,0,"synth3-4-28.wav",70
Sample,134758,0,"guiter2-1-43.wav",70
Sample,134896,0,"bass_a0.wav",70
Sample,134896,0,"synth1-7-13.wav",70
Sample,134896,0,"guiter2-1-44.wav",70
Sample,134896,0,"synth3-4-29.wav",70
Sample,134896,0,"piano-3-23.wav",70
Sample,134896,0,"strings1_a2.wav",70
Sample,134896,0,"strings2_c#4.wav",70
Sample,134896,0,"strings2_e3.wav",70
Sample,134896,0,"bd.wav",70
Sample,135000,0,"sd2.wav",70
Sample,135034,0,"guiter2-1-45.wav",70
Sample,135103,0,"bass_a1.wav",70
Sample,135103,0,"synth3-4-30.wav",70
Sample,135172,0,"guiter2-1-46.wav",70
Sample,135206,0,"bd.wav",70
Sample,135310,0,"bass_a0.wav",70
Sample,135310,0,"bd.wav",70
Sample,135310,0,"sd.wav",70
Sample,135310,0,"synth3-4-31.wav",70
Sample,135310,0,"guiter2-1-47.wav",70
Sample,135448,0,"guiter2-1-48.wav",70
Sample,135517,0,"synth3-4-32.wav",70
Sample,135517,0,"bd.wav",70
Sample,135517,0,"bass_a1.wav",70
Sample,135517,0,"piano-3-24.wav",70
Sample,135586,0,"guiter2-1-49.wav",70
Sample,135724,0,"guiter2-1-50.wav",70
Sample,135724,0,"bd.wav",70
Sample,135724,0,"last.wav",70

[TimingPoints]
0,413.793103448276,4,2,0,5,1,0
134068,-100,10,2,0,5,0,0
138206,-100,4,2,0,5,0,0


[HitObjects]
384,192,3310,5,0,0:0:0:0:
213,192,4137,1,0,0:0:0:0:
298,192,4965,1,0,0:0:0:0:
128,192,5793,1,0,0:0:0:0:
213,192,6620,1,0,0:0:0:0:
42,192,7448,1,0,0:0:0:0:
213,192,8275,1,0,0:0:0:0:
298,192,9103,1,0,0:0:0:0:
128,192,9931,128,0,10758:0:0:0:0:
298,192,10758,128,0,11586:0:0:0:0:
213,192,11586,128,0,12413:0:0:0:0:
384,192,12413,128,0,13241:0:0:0:0:
298,192,13241,128,0,14068:0:0:0:0:
469,192,14068,128,0,14896:0:0:0:0:
298,192,14896,128,0,15724:0:0:0:0:
213,192,15724,128,0,16551:0:0:0:0:
384,192,16551,1,0,0:0:0:0:
42,192,16551,1,0,0:0:0:0:
213,192,17379,1,0,0:0:0:0:
469,192,17379,1,0,0:0:0:0:
298,192,18206,1,0,0:0:0:0:
384,192,18206,1,0,0:0:0:0:
128,192,19034,1,0,0:0:0:0:
42,192,19034,1,0,0:0:0:0:
213,192,19862,1,0,0:0:0:0:
384,192,19862,1,0,0:0:0:0:
42,192,20689,1,0,0:0:0:0:
298,192,20689,1,0,0:0:0:0:
213,192,21517,1,0,0:0:0:0:
384,192,21517,1,0,0:0:0:0:
298,192,22344,1,0,0:0:0:0:
469,192,22344,1,0,0:0:0:0:
128,192,23172,1,0,0:0:0:0:
384,192,23586,1,0,0:0:0:0:
298,192,24000,1,0,0:0:0:0:
213,192,24413,1,0,0:0:0:0:
42,192,24827,1,0,0:0:0:0:
469,192,25241,1,0,0:0:0:0:
298,192,25655,1,0,0:0:0:0:
128,192,26068,1,0,0:0:0:0:
384,192,26482,1,0,0:0:0:0:
298,192,26896,1,0,0:0:0:0:
213,192,27310,1,0,0:0:0:0:
469,192,27724,1,0,0:0:0:0:
42,192,28137,1,0,0:0:0:0:
298,192,28551,1,0,0:0:0:0:
213,192,28965,1,0,0:0:0:0:
128,192,29379,1,0,0:0:0:0:
469,192,29793,1,0,0:0:0:0:
42,192,29793,1,0,0:0:0:0:
298,192,30206,1,0,0:0:0:0:
384,192,30620,1,0,0:0:0:0:
213,192,31034,1,0,0:0:0:0:
298,192,31448,1,0,0:0:0:0:
128,192,31862,1,0,0:0:0:0:
213,192,32275,1,0,0:0:0:0:
42,192,32689,1,0,0:0:0:0:
128,192,33103,1,0,0:0:0:0:
469,192,33517,1,0,0:0:0:0:
213,192,33931,1,0,0:0:0:0:
384,192,34344,1,0,0:0:0:0:
298,192,34758,1,0,0:0:0:0:
128,192,35172,1,0,0:0:0:0:
384,192,35586,1,0,0:0:0:0:
42,192,35586,1,0,0:0:0:0:
213,192,36000,1,0,0:0:0:0:
128,192,36413,1,0,0:0:0:0:
469,192,36413,1,0,0:0:0:0:
298,192,36827,128,0,37034:0:0:0:0:
384,192,37241,128,0,37448:0:0:0:0:
213,192,37655,128,0,37862:0:0:0:0:
298,192,38068,128,0,38275:0:0:0:0:
128,192,38482,128,0,38689:0:0:0:0:
213,192,38896,128,0,39103:0:0:0:0:
42,192,39310,128,0,39517:0:0:0:0:
469,192,39517,128,0,39724:0:0:0:0:
384,192,39724,128,0,39931:0:0:0:0:
128,192,40137,128,0,40344:0:0:0:0:
298,192,40551,128,0,40758:0:0:0:0:
213,192,40965,128,0,41172:0:0:0:0:
42,192,41379,128,0,41586:0:0:0:0:
469,192,41793,128,0,42000:0:0:0:0:
469,192,42206,128,0,42413:0:0:0:0:
298,192,42413,128,0,42620:0:0:0:0:
469,192,42620,128,0,42827:0:0:0:0:
298,192,42827,128,0,43034:0:0:0:0:
213,192,43034,1,0,0:0:0:0:
42,192,43034,1,0,0:0:0:0:
384,192,43241,1,0,0:0:0:0:
298,192,43448,1,0,0:0:0:0:
213,192,43655,1,0,0:0:0:0:
469,192,43862,1,0,0:0:0:0:
42,192,44068,1,0,0:0:0:0:
128,192,44275,1,0,0:0:0:0:
213,192,44482,1,0,0:0:0:0:
384,192,44689,1,0,0:0:0:0:
128,192,44896,1,0,0:0:0:0:
213,192,45103,1,0,0:0:0:0:
298,192,45310,1,0,0:0:0:0:
42,192,45517,1,0,0:0:0:0:
213,192,45724,1,0,0:0:0:0:
298,192,45931,1,0,0:0:0:0:
384,192,46137,1,0,0:0:0:0:
128,192,46344,1,0,0:0:0:0:
298,192,46551,1,0,0:0:0:0:
384,192,46758,1,0,0:0:0:0:
469,192,46965,1,0,0:0:0:0:
384,192,47172,1,0,0:0:0:0:
298,192,47379,1,0,0:0:0:0:
213,192,47586,1,0,0:0:0:0:
128,192,47793,1,0,0:0:0:0:
469,192,48000,1,0,0:0:0:0:
42,192,48206,1,0,0:0:0:0:
298,192,48413,1,0,0:0:0:0:
213,192,48620,1,0,0:0:0:0:
384,192,48827,128,0,49241:0:0:0:0:
128,192,48827,1,0,0:0:0:0:
128,192,49034,1,0,0:0:0:0:
128,192,49241,1,0,0:0:0:0:
298,192,49448,1,0,0:0:0:0:
42,192,49655,1,0,0:0:0:0:
469,192,49655,1,0,0:0:0:0:
298,192,52551,1,0,0:0:0:0:
298,192,52758,1,0,0:0:0:0:
42,192,52965,1,0,0:0:0:0:
469,192,52965,1,0,0:0:0:0:
213,192,53172,1,0,0:0:0:0:
384,192,53379,1,0,0:0:0:0:
298,192,53586,1,0,0:0:0:0:
128,192,53793,1,0,0:0:0:0:
213,192,54000,1,0,0:0:0:0:
469,192,54206,1,0,0:0:0:0:
298,192,54413,1,0,0:0:0:0:
128,192,54620,1,0,0:0:0:0:
42,192,54827,1,0,0:0:0:0:
469,192,55034,1,0,0:0:0:0:
384,192,55241,1,0,0:0:0:0:
213,192,55448,1,0,0:0:0:0:
128,192,55655,1,0,0:0:0:0:
298,192,55862,1,0,0:0:0:0:
469,192,56068,1,0,0:0:0:0:
384,192,56275,1,0,0:0:0:0:
298,192,56482,1,0,0:0:0:0:
128,192,56689,1,0,0:0:0:0:
213,192,56896,1,0,0:0:0:0:
384,192,57103,1,0,0:0:0:0:
298,192,57310,1,0,0:0:0:0:
42,192,57517,1,0,0:0:0:0:
213,192,57724,1,0,0:0:0:0:
384,192,57931,1,0,0:0:0:0:
469,192,58137,1,0,0:0:0:0:
42,192,58344,1,0,0:0:0:0:
128,192,58551,1,0,0:0:0:0:
298,192,58758,1,0,0:0:0:0:
384,192,58965,1,0,0:0:0:0:
213,192,59172,1,0,0:0:0:0:
42,192,59379,1,0,0:0:0:0:
469,192,59586,1,0,0:0:0:0:
128,192,59586,1,0,0:0:0:0:
298,192,60000,128,0,60413:0:0:0:0:
213,192,60413,128,0,60620:0:0:0:0:
384,192,61655,128,0,61862:0:0:0:0:
128,192,61862,128,0,62068:0:0:0:0:
213,192,62275,128,0,62482:0:0:0:0:
298,192,62689,128,0,62896:0:0:0:0:
469,192,63103,128,0,63310:0:0:0:0:
213,192,63310,128,0,63517:0:0:0:0:
384,192,63517,128,0,63931:0:0:0:0:
298,192,63931,128,0,64137:0:0:0:0:
42,192,64137,128,0,64344:0:0:0:0:
128,192,64344,128,0,64551:0:0:0:0:
213,192,64551,1,0,0:0:0:0:
298,192,64758,1,0,0:0:0:0:
384,192,64965,128,0,65172:0:0:0:0:
469,192,65172,128,0,65586:0:0:0:0:
213,192,65586,128,0,65793:0:0:0:0:
42,192,65793,128,0,66000:0:0:0:0:
213,192,66000,128,0,66206:0:0:0:0:
384,192,66206,128,0,66620:0:0:0:0:
128,192,66206,128,0,66620:0:0:0:0:
213,192,66620,1,0,0:0:0:0:
298,192,66620,1,0,0:0:0:0:
469,192,67034,1,0,0:0:0:0:
213,192,67448,1,0,0:0:0:0:
384,192,67862,1,0,0:0:0:0:
128,192,68275,1,0,0:0:0:0:
298,192,68689,1,0,0:0:0:0:
42,192,69103,1,0,0:0:0:0:
384,192,69517,1,0,0:0:0:0:
128,192,69931,1,0,0:0:0:0:
469,192,70344,1,0,0:0:0:0:
213,192,70758,1,0,0:0:0:0:
298,192,71172,1,0,0:0:0:0:
384,192,71586,1,0,0:0:0:0:
469,192,72000,1,0,0:0:0:0:
42,192,72000,1,0,0:0:0:0:
213,192,72206,1,0,0:0:0:0:
42,192,72413,1,0,0:0:0:0:
213,192,72620,1,0,0:0:0:0:
469,192,72827,1,0,0:0:0:0:
384,192,73034,1,0,0:0:0:0:
298,192,73241,1,0,0:0:0:0:
213,192,73448,1,0,0:0:0:0:
384,192,73655,1,0,0:0:0:0:
298,192,73862,1,0,0:0:0:0:
213,192,74068,1,0,0:0:0:0:
128,192,74275,1,0,0:0:0:0:
298,192,74482,1,0,0:0:0:0:
213,192,74689,1,0,0:0:0:0:
128,192,74896,1,0,0:0:0:0:
42,192,75103,1,0,0:0:0:0:
128,192,75310,1,0,0:0:0:0:
213,192,75517,1,0,0:0:0:0:
298,192,75724,1,0,0:0:0:0:
384,192,75931,1,0,0:0:0:0:
42,192,76137,1,0,0:0:0:0:
128,192,76344,1,0,0:0:0:0:
213,192,76551,1,0,0:0:0:0:
298,192,76758,1,0,0:0:0:0:
128,192,76965,1,0,0:0:0:0:
213,192,77172,1,0,0:0:0:0:
298,192,77379,1,0,0:0:0:0:
384,192,77586,1,0,0:0:0:0:
213,192,77793,1,0,0:0:0:0:
298,192,78000,1,0,0:0:0:0:
384,192,78206,1,0,0:0:0:0:
469,192,78413,1,0,0:0:0:0:
384,192,78620,1,0,0:0:0:0:
128,192,78931,1,0,0:0:0:0:
384,192,79034,1,0,0:0:0:0:
128,192,79241,1,0,0:0:0:0:
298,192,79448,1,0,0:0:0:0:
42,192,79448,1,0,0:0:0:0:
469,192,81103,1,0,0:0:0:0:
298,192,81517,1,0,0:0:0:0:
213,192,81724,128,0,81931:0:0:0:0:
128,192,81931,1,0,0:0:0:0:
298,192,82758,1,0,0:0:0:0:
42,192,82965,1,0,0:0:0:0:
384,192,83172,1,0,0:0:0:0:
469,192,83379,1,0,0:0:0:0:
128,192,83586,1,0,0:0:0:0:
213,192,83793,1,0,0:0:0:0:
384,192,84000,1,0,0:0:0:0:
