osu file format v14

[General]
AudioFilename: D-period -moonlit world line-.mp3
AudioLeadIn: 0
PreviewTime: 54620
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.5

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[9] kozato - D-period -moonlit world line-
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347771
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:7
CircleSize:6
OverallDifficulty:7
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"D-period -moonlit world line-.png",0,0
Sample,74275,0,"08b_sy_bass_55.ogg",70
Sample,74379,0,"08b_sy_bass_56.ogg",70
Sample,74482,0,"02_sy_bass_01.ogg",70
Sample,74482,0,"05_os_06.ogg",70
Sample,74482,0,"04b_pp_01.ogg",70
Sample,74482,0,"05_os_04.ogg",70
Sample,74482,0,"01_piano_4_11.ogg",70
Sample,74482,0,"10_drums_kick.ogg",70
Sample,74482,0,"03_fp_05.ogg",70
Sample,74482,0,"04a_pp_01.ogg",70
Sample,74482,0,"07_sw_08.ogg",70
Sample,74482,0,"10_drums_roop.ogg",70
Sample,74689,0,"07_sw_07.ogg",70
Sample,74793,0,"05_os_04.ogg",70
Sample,74793,0,"03_fp_04.ogg",70
Sample,74793,0,"05_os_06.ogg",70
Sample,74896,0,"07_sw_06.ogg",70
Sample,74896,0,"10_drums_kick.ogg",70
Sample,74896,0,"01_piano_8_05.ogg",70
Sample,74896,0,"10_drums_sd.ogg",70
Sample,74896,0,"02_sy_bass_01.ogg",70
Sample,75103,0,"07_sw_07.ogg",70
Sample,75103,0,"01_piano_4_06.ogg",70
Sample,75103,0,"03_fp_03.ogg",70
Sample,75103,0,"05_os_04.ogg",70
Sample,75103,0,"05_os_06.ogg",70
Sample,75206,0,"07_sw_06.ogg",70
Sample,75310,0,"10_drums_kick.ogg",70
Sample,75310,0,"02_sy_bass_01.ogg",70
Sample,75310,0,"05_os_06.ogg",70
Sample,75310,0,"03_fp_01.ogg",70
Sample,75310,0,"05_os_04.ogg",70
Sample,75517,0,"07_sw_05.ogg",70
Sample,75517,0,"01_piano_4_07.ogg",70
Sample,75620,0,"05_os_06.ogg",70
Sample,75620,0,"03_fp_02.ogg",70
Sample,75620,0,"05_os_04.ogg",70
Sample,75724,0,"10_drums_sd.ogg",70
Sample,75724,0,"02_sy_bass_01.ogg",70
Sample,75724,0,"10_drums_kick.ogg",70
Sample,75724,0,"07_sw_04.ogg",70
Sample,75931,0,"01_piano_4_09.ogg",70
Sample,75931,0,"05_os_04.ogg",70
Sample,75931,0,"07_sw_01.ogg",70
Sample,75931,0,"05_os_06.ogg",70
Sample,75931,0,"03_fp_03.ogg",70
Sample,76137,0,"05_os_04.ogg",70
Sample,76137,0,"05_os_02.ogg",70
Sample,76137,0,"07_sw_04.ogg",70
Sample,76137,0,"10_drums_roop.ogg",70
Sample,76137,0,"02_sy_bass_02.ogg",70
Sample,76137,0,"03_fp_05.ogg",70
Sample,76137,0,"04b_pp_02.ogg",70
Sample,76137,0,"10_drums_kick.ogg",70
Sample,76137,0,"04a_pp_01.ogg",70
Sample,76241,0,"07_sw_05.ogg",70
Sample,76344,0,"07_sw_06.ogg",70
Sample,76448,0,"05_os_04.ogg",70
Sample,76448,0,"05_os_02.ogg",70
Sample,76448,0,"03_fp_04.ogg",70
Sample,76448,0,"07_sw_04.ogg",70
Sample,76551,0,"10_drums_sd.ogg",70
Sample,76551,0,"01_piano_4_08.ogg",70
Sample,76551,0,"02_sy_bass_02.ogg",70
Sample,76551,0,"07_sw_08.ogg",70
Sample,76551,0,"10_drums_kick.ogg",70
Sample,76655,0,"07_sw_07.ogg",70
Sample,76758,0,"05_os_04.ogg",70
Sample,76758,0,"05_os_02.ogg",70
Sample,76758,0,"07_sw_06.ogg",70
Sample,76758,0,"03_fp_06.ogg",70
Sample,76862,0,"07_sw_05.ogg",70
Sample,76965,0,"10_drums_kick.ogg",70
Sample,76965,0,"05_os_04.ogg",70
Sample,76965,0,"03_fp_05.ogg",70
Sample,76965,0,"01_piano_4_07.ogg",70
Sample,76965,0,"02_sy_bass_02.ogg",70
Sample,76965,0,"05_os_02.ogg",70
Sample,76965,0,"07_sw_04.ogg",70
Sample,77172,0,"07_sw_05.ogg",70
Sample,77275,0,"05_os_04.ogg",70
Sample,77275,0,"05_os_02.ogg",70
Sample,77275,0,"03_fp_04.ogg",70
Sample,77379,0,"02_sy_bass_02.ogg",70
Sample,77379,0,"01_piano_4_08.ogg",70
Sample,77379,0,"10_drums_sd.ogg",70
Sample,77379,0,"10_drums_kick.ogg",70
Sample,77379,0,"07_sw_06.ogg",70
Sample,77586,0,"05_os_02.ogg",70
Sample,77586,0,"03_fp_03.ogg",70
Sample,77586,0,"07_sw_04.ogg",70
Sample,77586,0,"05_os_04.ogg",70
Sample,77793,0,"04b_pp_03.ogg",70
Sample,77793,0,"05_os_02.ogg",70
Sample,77793,0,"05_os_04.ogg",70
Sample,77793,0,"07_sw_08.ogg",70
Sample,77793,0,"02_sy_bass_03.ogg",70
Sample,77793,0,"10_drums_kick.ogg",70
Sample,77793,0,"04a_pp_02.ogg",70
Sample,77793,0,"01_piano_4_09.ogg",70
Sample,77793,0,"08a_sy_bass_85.ogg",70
Sample,77793,0,"10_drums_roop.ogg",70
Sample,77793,0,"03_fp_05.ogg",70
Sample,77896,0,"08a_sy_bass_86.ogg",70
Sample,78000,0,"07_sw_07.ogg",70
Sample,78000,0,"08a_sy_bass_87.ogg",70
Sample,78103,0,"08a_sy_bass_88.ogg",70
Sample,78103,0,"05_os_04.ogg",70
Sample,78103,0,"05_os_02.ogg",70
Sample,78103,0,"03_fp_04.ogg",70
Sample,78206,0,"10_drums_sd.ogg",70
Sample,78206,0,"01_piano_8_06.ogg",70
Sample,78206,0,"10_drums_kick.ogg",70
Sample,78206,0,"08a_sy_bass_89.ogg",70
Sample,78206,0,"07_sw_06.ogg",70
Sample,78206,0,"02_sy_bass_03.ogg",70
Sample,78413,0,"07_sw_07.ogg",70
Sample,78413,0,"05_os_02.ogg",70
Sample,78413,0,"01_piano_4_07.ogg",70
Sample,78413,0,"05_os_04.ogg",70
Sample,78413,0,"03_fp_03.ogg",70
Sample,78517,0,"07_sw_06.ogg",70
Sample,78620,0,"10_drums_kick.ogg",70
Sample,78620,0,"05_os_02.ogg",70
Sample,78620,0,"03_fp_01.ogg",70
Sample,78620,0,"05_os_04.ogg",70
Sample,78620,0,"02_sy_bass_03.ogg",70
Sample,78724,0,"08a_sy_bass_92.ogg",70
Sample,78827,0,"01_piano_8_05.ogg",70
Sample,78827,0,"07_sw_05.ogg",70
Sample,78827,0,"08a_sy_bass_93.ogg",70
Sample,78931,0,"03_fp_02.ogg",70
Sample,78931,0,"05_os_02.ogg",70
Sample,78931,0,"05_os_04.ogg",70
Sample,78931,0,"08a_sy_bass_94.ogg",70
Sample,79034,0,"02_sy_bass_03.ogg",70
Sample,79034,0,"10_drums_sd.ogg",70
Sample,79034,0,"01_piano_8_04.ogg",70
Sample,79034,0,"07_sw_06.ogg",70
Sample,79034,0,"08a_sy_bass_95.ogg",70
Sample,79034,0,"10_drums_kick.ogg",70
Sample,79137,0,"08a_sy_bass_96.ogg",70
Sample,79241,0,"01_piano_16_03.ogg",70
Sample,79241,0,"07_sw_01.ogg",70
Sample,79241,0,"08a_sy_bass_97.ogg",70
Sample,79241,0,"03_fp_03.ogg",70
Sample,79241,0,"05_os_02.ogg",70
Sample,79241,0,"05_os_04.ogg",70
Sample,79344,0,"01_piano_16_01.ogg",70
Sample,79344,0,"08a_sy_bass_98.ogg",70
Sample,79448,0,"01_piano_4_07.ogg",70
Sample,79448,0,"10_drums_roop.ogg",70
Sample,79448,0,"01_piano_4_04.ogg",70
Sample,79448,0,"10_drums_kick.ogg",70
Sample,79448,0,"04a_pp_04.ogg",70
Sample,79448,0,"03_fp_05.ogg",70
Sample,79448,0,"02_sy_bass_04.ogg",70
Sample,79448,0,"05_os_02.ogg",70
Sample,79448,0,"05_os_05.ogg",70
Sample,79448,0,"04b_pp_04.ogg",70
Sample,79448,0,"07_sw_06.ogg",70
Sample,79448,0,"08a_sy_bass_99.ogg",70
Sample,79551,0,"07_sw_07.ogg",70
Sample,79551,0,"08a_sy_bass_100.ogg",70
Sample,79655,0,"07_sw_06.ogg",70
Sample,79655,0,"08a_sy_bass_101.ogg",70
Sample,79758,0,"03_fp_04.ogg",70
Sample,79758,0,"07_sw_05.ogg",70
Sample,79758,0,"05_os_05.ogg",70
Sample,79758,0,"08a_sy_bass_102.ogg",70
Sample,79758,0,"05_os_02.ogg",70
Sample,79862,0,"10_drums_kick.ogg",70
Sample,79862,0,"02_sy_bass_04.ogg",70
Sample,79862,0,"10_drums_sd.ogg",70
Sample,79862,0,"01_piano_4_05.ogg",70
Sample,79862,0,"01_piano_4_08.ogg",70
Sample,79862,0,"08a_sy_bass_103.ogg",70
Sample,79862,0,"07_sw_04.ogg",70
Sample,80068,0,"07_sw_05.ogg",70
Sample,80068,0,"05_os_05.ogg",70
Sample,80068,0,"03_fp_06.ogg",70
Sample,80068,0,"05_os_02.ogg",70
Sample,80275,0,"01_piano_4_07.ogg",70
Sample,80275,0,"07_sw_06.ogg",70
Sample,80275,0,"02_sy_bass_04.ogg",70
Sample,80275,0,"03_fp_05.ogg",70
Sample,80275,0,"10_drums_kick.ogg",70
Sample,80275,0,"01_piano_4_09.ogg",70
Sample,80275,0,"10_drums_rccmb.ogg",70
Sample,80379,0,"08a_sy_bass_106.ogg",70
Sample,80379,0,"08c8_sy_bass_08.ogg",70
Sample,80482,0,"07_sw_02.ogg",70
Sample,80482,0,"08c8_sy_bass_09.ogg",70
Sample,80482,0,"08a_sy_bass_107.ogg",70
Sample,80586,0,"03_fp_04.ogg",70
Sample,80586,0,"08c8_sy_bass_10.ogg",70
Sample,80586,0,"08a_sy_bass_108.ogg",70
Sample,80689,0,"01_piano_4_08.ogg",70
Sample,80689,0,"07_sw_03.ogg",70
Sample,80689,0,"10_drums_sd.ogg",70
Sample,80689,0,"08a_sy_bass_109.ogg",70
Sample,80689,0,"08c8_sy_bass_11.ogg",70
Sample,80689,0,"01_piano_4_11.ogg",70
Sample,80793,0,"08c8_sy_bass_12.ogg",70
Sample,80793,0,"08a_sy_bass_110.ogg",70
Sample,80896,0,"08c8_sy_bass_13.ogg",70
Sample,80896,0,"03_fp_03.ogg",70
Sample,80896,0,"07_sw_04.ogg",70
Sample,80896,0,"08a_sy_bass_111.ogg",70
Sample,81000,0,"08a_sy_bass_112.ogg",70
Sample,81000,0,"08c8_sy_bass_14.ogg",70
Sample,81103,0,"08b_sy_bass_01.ogg",70
Sample,81103,0,"07_sw_04.ogg",70
Sample,81103,0,"04a_pp_02.ogg",70
Sample,81103,0,"01_piano_4_04.ogg",70
Sample,81103,0,"10_drums_roop.ogg",70
Sample,81103,0,"08a_sy_bass_01.ogg",70
Sample,81103,0,"10_drums_kick.ogg",70
Sample,81103,0,"04b_pp_03.ogg",70
Sample,81103,0,"02_sy_bass_03.ogg",70
Sample,81103,0,"12_ws.ogg",70
Sample,81206,0,"08a_sy_bass_02.ogg",70
Sample,81206,0,"08b_sy_bass_02.ogg",70
Sample,81310,0,"08b_sy_bass_03.ogg",70
Sample,81310,0,"07_sw_01.ogg",70
Sample,81310,0,"08a_sy_bass_03.ogg",70
Sample,81413,0,"08a_sy_bass_04.ogg",70
Sample,81413,0,"08b_sy_bass_04.ogg",70
Sample,81517,0,"07_sw_04.ogg",70
Sample,81517,0,"10_drums_kick.ogg",70
Sample,81517,0,"10_drums_sd.ogg",70
Sample,81517,0,"08a_sy_bass_05.ogg",70
Sample,81517,0,"08b_sy_bass_05.ogg",70
Sample,81517,0,"02_sy_bass_03.ogg",70
Sample,81724,0,"08a_sy_bass_06.ogg",70
Sample,81724,0,"07_sw_05.ogg",70
Sample,81724,0,"08b_sy_bass_06.ogg",70
Sample,81724,0,"05_os_04.ogg",70
Sample,81827,0,"08a_sy_bass_07.ogg",70
Sample,81827,0,"07_sw_06.ogg",70
Sample,81827,0,"08b_sy_bass_07.ogg",70
Sample,81931,0,"10_drums_kick.ogg",70
Sample,81931,0,"02_sy_bass_03.ogg",70
Sample,82034,0,"08b_sy_bass_08.ogg",70
Sample,82034,0,"08a_sy_bass_08.ogg",70
Sample,82137,0,"08a_sy_bass_09.ogg",70
Sample,82137,0,"07_sw_05.ogg",70
Sample,82137,0,"08b_sy_bass_09.ogg",70
Sample,82241,0,"08a_sy_bass_10.ogg",70
Sample,82241,0,"08b_sy_bass_10.ogg",70
Sample,82344,0,"08a_sy_bass_11.ogg",70
Sample,82344,0,"10_drums_kick.ogg",70
Sample,82344,0,"08b_sy_bass_11.ogg",70
Sample,82344,0,"02_sy_bass_03.ogg",70
Sample,82344,0,"10_drums_sd.ogg",70
Sample,82344,0,"07_sw_04.ogg",70
Sample,82448,0,"08a_sy_bass_12.ogg",70
Sample,82448,0,"08b_sy_bass_12.ogg",70
Sample,82551,0,"08a_sy_bass_13.ogg",70
Sample,82551,0,"07_sw_01.ogg",70
Sample,82551,0,"08b_sy_bass_13.ogg",70
Sample,82655,0,"08a_sy_bass_14.ogg",70
Sample,82655,0,"08b_sy_bass_14.ogg",70
Sample,82758,0,"10_drums_roop.ogg",70
Sample,82758,0,"04b_pp_04.ogg",70
Sample,82758,0,"10_drums_kick.ogg",70
Sample,82758,0,"08a_sy_bass_15.ogg",70
Sample,82758,0,"07_sw_04.ogg",70
Sample,82758,0,"02_sy_bass_04.ogg",70
Sample,82758,0,"08b_sy_bass_15.ogg",70
Sample,82758,0,"04a_pp_04.ogg",70
Sample,82862,0,"08a_sy_bass_16.ogg",70
Sample,82862,0,"08b_sy_bass_16.ogg",70
Sample,82965,0,"07_sw_01.ogg",70
Sample,82965,0,"08b_sy_bass_17.ogg",70
Sample,82965,0,"08a_sy_bass_17.ogg",70
Sample,83068,0,"08b_sy_bass_18.ogg",70
Sample,83068,0,"08a_sy_bass_18.ogg",70
Sample,83172,0,"07_sw_04.ogg",70
Sample,83172,0,"02_sy_bass_04.ogg",70
Sample,83172,0,"10_drums_kick.ogg",70
Sample,83172,0,"10_drums_sd.ogg",70
Sample,83172,0,"08a_sy_bass_19.ogg",70
Sample,83172,0,"08b_sy_bass_19.ogg",70
Sample,83379,0,"08b_sy_bass_20.ogg",70
Sample,83379,0,"08a_sy_bass_20.ogg",70
Sample,83379,0,"07_sw_05.ogg",70
Sample,83482,0,"08b_sy_bass_21.ogg",70
Sample,83482,0,"07_sw_06.ogg",70
Sample,83482,0,"08a_sy_bass_21.ogg",70
Sample,83586,0,"10_drums_kick.ogg",70
Sample,83586,0,"02_sy_bass_04.ogg",70
Sample,83689,0,"08b_sy_bass_22.ogg",70
Sample,83689,0,"08a_sy_bass_22.ogg",70
Sample,83793,0,"08b_sy_bass_23.ogg",70
Sample,83793,0,"08a_sy_bass_23.ogg",70
Sample,83793,0,"07_sw_05.ogg",70
Sample,83896,0,"08a_sy_bass_24.ogg",70
Sample,83896,0,"08b_sy_bass_24.ogg",70
Sample,84000,0,"10_drums_sd.ogg",70
Sample,84000,0,"08b_sy_bass_25.ogg",70
Sample,84000,0,"08a_sy_bass_25.ogg",70
Sample,84000,0,"02_sy_bass_04.ogg",70
Sample,84000,0,"07_sw_04.ogg",70
Sample,84000,0,"10_drums_kick.ogg",70
Sample,84103,0,"08b_sy_bass_26.ogg",70
Sample,84103,0,"08a_sy_bass_26.ogg",70
Sample,84206,0,"08a_sy_bass_27.ogg",70
Sample,84206,0,"07_sw_01.ogg",70
Sample,84206,0,"08b_sy_bass_27.ogg",70
Sample,84310,0,"08a_sy_bass_28.ogg",70
Sample,84310,0,"08b_sy_bass_28.ogg",70
Sample,84413,0,"08a_sy_bass_29.ogg",70
Sample,84413,0,"02_sy_bass_05.ogg",70
Sample,84413,0,"04b_pp_05.ogg",70
Sample,84413,0,"04a_pp_03.ogg",70
Sample,84413,0,"10_drums_kick.ogg",70
Sample,84413,0,"10_drums_roop.ogg",70
Sample,84413,0,"08c3_sy_bass_01.ogg",70
Sample,84413,0,"07_sw_04.ogg",70
Sample,84517,0,"08c3_sy_bass_02.ogg",70
Sample,84517,0,"08a_sy_bass_30.ogg",70
Sample,84620,0,"07_sw_01.ogg",70
Sample,84620,0,"08c3_sy_bass_03.ogg",70
Sample,84620,0,"08a_sy_bass_31.ogg",70
Sample,84724,0,"08a_sy_bass_32.ogg",70
Sample,84724,0,"08c3_sy_bass_04.ogg",70
Sample,84827,0,"02_sy_bass_05.ogg",70
Sample,84827,0,"08c3_sy_bass_05.ogg",70
Sample,84827,0,"10_drums_kick.ogg",70
Sample,84827,0,"07_sw_04.ogg",70
Sample,84827,0,"10_drums_sd.ogg",70
Sample,84827,0,"08a_sy_bass_33.ogg",70
Sample,85034,0,"07_sw_05.ogg",70
Sample,85034,0,"08a_sy_bass_34.ogg",70
Sample,85034,0,"08c3_sy_bass_06.ogg",70
Sample,85137,0,"07_sw_06.ogg",70
Sample,85137,0,"08c3_sy_bass_07.ogg",70
Sample,85137,0,"08a_sy_bass_35.ogg",70
Sample,85241,0,"10_drums_kick.ogg",70
Sample,85241,0,"02_sy_bass_05.ogg",70
Sample,85344,0,"08c3_sy_bass_08.ogg",70
Sample,85344,0,"08a_sy_bass_36.ogg",70
Sample,85448,0,"08a_sy_bass_37.ogg",70
Sample,85448,0,"07_sw_05.ogg",70
Sample,85448,0,"08c3_sy_bass_09.ogg",70
Sample,85551,0,"08a_sy_bass_38.ogg",70
Sample,85551,0,"08c3_sy_bass_10.ogg",70
Sample,85655,0,"08c3_sy_bass_11.ogg",70
Sample,85655,0,"10_drums_sd.ogg",70
Sample,85655,0,"08a_sy_bass_39.ogg",70
Sample,85655,0,"02_sy_bass_05.ogg",70
Sample,85655,0,"07_sw_04.ogg",70
Sample,85655,0,"10_drums_kick.ogg",70
Sample,85758,0,"08c3_sy_bass_12.ogg",70
Sample,85758,0,"08a_sy_bass_40.ogg",70
Sample,85862,0,"08c3_sy_bass_13.ogg",70
Sample,85862,0,"07_sw_01.ogg",70
Sample,85862,0,"08a_sy_bass_41.ogg",70
Sample,85965,0,"08a_sy_bass_42.ogg",70
Sample,85965,0,"08c3_sy_bass_14.ogg",70
Sample,86068,0,"10_drums_roop.ogg",70
Sample,86068,0,"08a_sy_bass_43.ogg",70
Sample,86068,0,"04b_pp_07_2nd.ogg",70
Sample,86068,0,"04a_pp_03.ogg",70
Sample,86068,0,"07_sw_04.ogg",70
Sample,86068,0,"08b_sy_bass_43.ogg",70
Sample,86068,0,"02_sy_bass_05.ogg",70
Sample,86068,0,"10_drums_kick.ogg",70
Sample,86172,0,"08a_sy_bass_44.ogg",70
Sample,86172,0,"08b_sy_bass_44.ogg",70
Sample,86275,0,"08b_sy_bass_45.ogg",70
Sample,86275,0,"07_sw_01.ogg",70
Sample,86275,0,"08a_sy_bass_45.ogg",70
Sample,86379,0,"08b_sy_bass_46.ogg",70
Sample,86379,0,"08a_sy_bass_46.ogg",70
Sample,86482,0,"10_drums_kick.ogg",70
Sample,86482,0,"02_sy_bass_05.ogg",70
Sample,86482,0,"08b_sy_bass_47.ogg",70
Sample,86482,0,"07_sw_04.ogg",70
Sample,86482,0,"10_drums_sd.ogg",70
Sample,86482,0,"08a_sy_bass_47.ogg",70
Sample,86689,0,"08b_sy_bass_48.ogg",70
Sample,86689,0,"08a_sy_bass_48.ogg",70
Sample,86689,0,"07_sw_05.ogg",70
Sample,86793,0,"08b_sy_bass_49.ogg",70
Sample,86793,0,"08a_sy_bass_49.ogg",70
Sample,86793,0,"07_sw_06.ogg",70
Sample,86896,0,"04b_pp_06_2nd.ogg",70
Sample,86896,0,"02_sy_bass_02.ogg",70
Sample,86896,0,"10_drums_kick.ogg",70
Sample,87000,0,"08b_sy_bass_50.ogg",70
Sample,87000,0,"08a_sy_bass_50.ogg",70
Sample,87103,0,"07_sw_05.ogg",70
Sample,87103,0,"08a_sy_bass_51.ogg",70
Sample,87103,0,"08b_sy_bass_51.ogg",70
Sample,87206,0,"08b_sy_bass_52.ogg",70
Sample,87206,0,"08a_sy_bass_52.ogg",70
Sample,87310,0,"10_drums_kick.ogg",70
Sample,87310,0,"08b_sy_bass_53.ogg",70
Sample,87310,0,"07_sw_04.ogg",70
Sample,87310,0,"10_drums_sd.ogg",70
Sample,87310,0,"08a_sy_bass_53.ogg",70
Sample,87310,0,"02_sy_bass_02.ogg",70
Sample,87413,0,"08a_sy_bass_54.ogg",70
Sample,87413,0,"08b_sy_bass_54.ogg",70
Sample,87517,0,"10_drums_kick.ogg",70
Sample,87517,0,"08b_sy_bass_55.ogg",70
Sample,87517,0,"08a_sy_bass_55.ogg",70
Sample,87517,0,"07_sw_01.ogg",70
Sample,87620,0,"08a_sy_bass_56.ogg",70
Sample,87620,0,"08b_sy_bass_56.ogg",70
Sample,87724,0,"08a_sy_bass_57.ogg",70
Sample,87724,0,"02_sy_bass_03.ogg",70
Sample,87724,0,"04b_pp_03.ogg",70
Sample,87724,0,"04a_pp_02.ogg",70
Sample,87724,0,"10_drums_kick.ogg",70
Sample,87724,0,"10_drums_roop.ogg",70
Sample,87724,0,"08b_sy_bass_57.ogg",70
Sample,87724,0,"07_sw_04.ogg",70
Sample,87827,0,"08a_sy_bass_58.ogg",70
Sample,87827,0,"08b_sy_bass_58.ogg",70
Sample,87931,0,"08b_sy_bass_59.ogg",70
Sample,87931,0,"08a_sy_bass_59.ogg",70
Sample,87931,0,"07_sw_01.ogg",70
Sample,88034,0,"08a_sy_bass_60.ogg",70
Sample,88034,0,"08b_sy_bass_60.ogg",70
Sample,88137,0,"02_sy_bass_03.ogg",70
Sample,88137,0,"08b_sy_bass_61.ogg",70
Sample,88137,0,"10_drums_kick.ogg",70
Sample,88137,0,"08a_sy_bass_61.ogg",70
Sample,88137,0,"07_sw_04.ogg",70
Sample,88137,0,"10_drums_sd.ogg",70
Sample,88344,0,"08a_sy_bass_62.ogg",70
Sample,88344,0,"07_sw_05.ogg",70
Sample,88344,0,"08b_sy_bass_62.ogg",70
Sample,88448,0,"07_sw_06.ogg",70
Sample,88448,0,"08b_sy_bass_63.ogg",70
Sample,88448,0,"08a_sy_bass_63.ogg",70
Sample,88551,0,"10_drums_kick.ogg",70
Sample,88551,0,"02_sy_bass_03.ogg",70
Sample,88655,0,"08b_sy_bass_64.ogg",70
Sample,88655,0,"08a_sy_bass_64.ogg",70
Sample,88758,0,"08a_sy_bass_65.ogg",70
Sample,88758,0,"08b_sy_bass_65.ogg",70
Sample,88758,0,"07_sw_05.ogg",70
Sample,88862,0,"08a_sy_bass_66.ogg",70
Sample,88862,0,"08b_sy_bass_66.ogg",70
Sample,88965,0,"08b_sy_bass_67.ogg",70
Sample,88965,0,"10_drums_sd.ogg",70
Sample,88965,0,"02_sy_bass_03.ogg",70
Sample,88965,0,"08a_sy_bass_67.ogg",70
Sample,88965,0,"07_sw_04.ogg",70
Sample,88965,0,"10_drums_kick.ogg",70
Sample,89068,0,"08a_sy_bass_68.ogg",70
Sample,89068,0,"08b_sy_bass_68.ogg",70
Sample,89172,0,"08b_sy_bass_69.ogg",70
Sample,89172,0,"08a_sy_bass_69.ogg",70
Sample,89172,0,"07_sw_01.ogg",70
Sample,89275,0,"08a_sy_bass_70.ogg",70
Sample,89275,0,"08b_sy_bass_70.ogg",70
Sample,89379,0,"10_drums_roop.ogg",70
Sample,89379,0,"04b_pp_04.ogg",70
Sample,89379,0,"10_drums_kick.ogg",70
Sample,89379,0,"08a_sy_bass_71.ogg",70
Sample,89379,0,"07_sw_04.ogg",70
Sample,89379,0,"02_sy_bass_04.ogg",70
Sample,89379,0,"08b_sy_bass_71.ogg",70
Sample,89379,0,"04a_pp_04.ogg",70
Sample,89482,0,"08a_sy_bass_72.ogg",70
Sample,89482,0,"08b_sy_bass_72.ogg",70
Sample,89586,0,"08a_sy_bass_73.ogg",70
Sample,89586,0,"08b_sy_bass_73.ogg",70
Sample,89586,0,"07_sw_01.ogg",70
Sample,89689,0,"08a_sy_bass_74.ogg",70
Sample,89689,0,"08b_sy_bass_74.ogg",70
Sample,89793,0,"10_drums_sd.ogg",70
Sample,89793,0,"07_sw_04.ogg",70
Sample,89793,0,"10_drums_kick.ogg",70
Sample,89793,0,"08b_sy_bass_75.ogg",70
Sample,89793,0,"02_sy_bass_04.ogg",70
Sample,89793,0,"08a_sy_bass_75.ogg",70
Sample,90000,0,"08b_sy_bass_76.ogg",70
Sample,90000,0,"07_sw_05.ogg",70
Sample,90000,0,"08a_sy_bass_76.ogg",70
Sample,90103,0,"08b_sy_bass_77.ogg",70
Sample,90103,0,"07_sw_06.ogg",70
Sample,90103,0,"08a_sy_bass_77.ogg",70
Sample,90206,0,"10_drums_kick.ogg",70
Sample,90206,0,"02_sy_bass_04.ogg",70
Sample,90310,0,"08b_sy_bass_78.ogg",70
Sample,90310,0,"08a_sy_bass_78.ogg",70
Sample,90413,0,"08a_sy_bass_79.ogg",70
Sample,90413,0,"08b_sy_bass_79.ogg",70
Sample,90413,0,"07_sw_05.ogg",70
Sample,90517,0,"08a_sy_bass_80.ogg",70
Sample,90517,0,"08b_sy_bass_80.ogg",70
Sample,90620,0,"08b_sy_bass_81.ogg",70
Sample,90620,0,"08a_sy_bass_81.ogg",70
Sample,90620,0,"02_sy_bass_04.ogg",70
Sample,90620,0,"07_sw_04.ogg",70
Sample,90620,0,"10_drums_sd.ogg",70
Sample,90620,0,"10_drums_kick.ogg",70
Sample,90724,0,"08a_sy_bass_82.ogg",70
Sample,90724,0,"08b_sy_bass_82.ogg",70
Sample,90827,0,"08b_sy_bass_83.ogg",70
Sample,90827,0,"07_sw_01.ogg",70
Sample,90827,0,"08a_sy_bass_83.ogg",70
Sample,90931,0,"08a_sy_bass_84.ogg",70
Sample,90931,0,"08b_sy_bass_84.ogg",70
Sample,91034,0,"08a_sy_bass_85.ogg",70
Sample,91034,0,"02_sy_bass_05.ogg",70
Sample,91034,0,"04b_pp_05.ogg",70
Sample,91034,0,"04a_pp_03.ogg",70
Sample,91034,0,"10_drums_kick.ogg",70
Sample,91034,0,"10_drums_roop.ogg",70
Sample,91034,0,"08c7_sy_bass_01.ogg",70
Sample,91034,0,"07_sw_04.ogg",70
Sample,91137,0,"08a_sy_bass_86.ogg",70
